CustomerID,Country,Customer_Segment,ML_Cluster,Recency,Frequency,Monetary,RFM_Value,AvgOrderValue,UniqueProducts,CustomerLifetime,CLV,Churn_Probability,Churn_Risk_Level,Churned,FirstPurchase,LastPurchase,RFM_Category,CLV_Category,Recency_Category
16717.0,United Kingdom,Champions,0,24,6,2913.78,14,485.63000000000005,153,343,1091.4314652782762,0.01,Low,0,2010-12-08 16:48:00,2011-11-16 12:16:00,Premium,Medium CLV,Active
16718.0,United Kingdom,New Customers,2,369,1,453.43,6,453.43,36,1,58256.45891944043,0.9995348837209302,High,1,2010-12-05 13:03:00,2010-12-05 13:03:00,Medium Value,Premium CLV,Lost
16719.0,United Kingdom,Champions,1,15,7,1284.17,14,183.45285714285714,86,354,466.072082900679,0.0,,0,2010-12-06 12:06:00,2011-11-25 09:27:00,Premium,Medium CLV,Active
16720.0,United Kingdom,Potential Loyalists,1,26,1,116.57,7,116.57,21,1,14976.855118186206,0.0,,0,2011-11-13 16:22:00,2011-11-13 16:22:00,Medium Value,Premium CLV,Active
16721.0,United Kingdom,New Customers,2,262,1,292.47,5,292.47,37,1,37576.39887120116,1.0,High,1,2011-03-22 16:08:00,2011-03-22 16:08:00,Low Value,Premium CLV,Lost
16722.0,United Kingdom,Champions,1,17,13,2701.77,14,207.82846153846154,82,352,986.1421992994347,0.0,,0,2010-12-06 12:59:00,2011-11-22 13:28:00,Premium,Medium CLV,Active
16723.0,United Kingdom,New Customers,1,108,1,246.99,6,246.99,29,1,31733.151287988432,0.987962962962963,High,1,2011-08-24 11:31:00,2011-08-24 11:31:00,Medium Value,Premium CLV,Dormant
16725.0,United Kingdom,At Risk,2,302,7,602.6800000000001,10,86.09714285714287,98,70,1106.1717720350082,0.9208333333333334,High,1,2010-12-03 16:02:00,2011-02-10 16:52:00,High Value,Medium CLV,Lost
16726.0,United Kingdom,Loyal Customers,1,26,5,1155.43,12,231.086,113,336,441.8126986136955,0.0,,0,2010-12-13 13:28:00,2011-11-13 14:53:00,Premium,Low CLV,Active
16727.0,United Kingdom,New Customers,2,364,1,272.82,5,272.82,41,1,35051.77672937772,0.9995238095238095,High,1,2010-12-10 13:48:00,2010-12-10 13:48:00,Low Value,Premium CLV,Lost
16728.0,United Kingdom,At Risk,1,46,4,845.17,11,211.2925,205,219,495.8311305389803,0.014005602240896359,Low,0,2011-03-20 13:28:00,2011-10-24 14:36:00,High Value,Medium CLV,Recent
16729.0,United Kingdom,Champions,4,38,21,6007.14,13,286.05428571428575,219,204,3783.3055563122516,0.01,Low,0,2011-04-12 14:22:00,2011-11-01 14:29:00,Premium,High CLV,Recent
16730.0,United Kingdom,At Risk,1,52,3,627.87,11,209.29,71,268,301.00157688403135,0.0,,0,2011-01-24 14:01:00,2011-10-18 14:11:00,High Value,Low CLV,Recent
16732.0,United Kingdom,Potential Loyalists,1,32,1,381.63,9,381.63,21,1,49031.63094066571,0.0,,0,2011-11-08 09:54:00,2011-11-08 09:54:00,High Value,Premium CLV,Recent
16734.0,United Kingdom,At Risk,1,52,3,465.91,10,155.30333333333334,39,62,965.4819848124117,0.0008333333333333333,Low,0,2011-08-17 15:00:00,2011-10-18 13:44:00,High Value,Medium CLV,Recent
16735.0,United Kingdom,At Risk,1,79,5,1641.3,11,328.26,80,256,823.7242210112158,0.010434782608695651,Low,0,2011-01-09 12:53:00,2011-09-22 11:49:00,High Value,Medium CLV,Recent
16738.0,United Kingdom,Lost Customers,2,298,1,3.75,4,3.75,1,1,481.7981186685963,0.9952777777777777,High,1,2011-02-15 09:46:00,2011-02-15 09:46:00,Low Value,Medium CLV,Lost
16739.0,United Kingdom,New Customers,2,177,1,142.2,5,142.2,8,1,18269.784659913174,0.9936,High,1,2011-06-16 09:17:00,2011-06-16 09:17:00,Low Value,Premium CLV,Dormant
16743.0,United Kingdom,Champions,1,29,7,1926.01,14,275.14428571428573,85,330,749.8569652823461,0.0,,0,2010-12-16 12:15:00,2011-11-10 13:13:00,Premium,Medium CLV,Active
16744.0,United Kingdom,Champions,1,11,7,1046.87,14,149.55285714285714,184,162,830.2551382561207,0.000625,Low,0,2011-06-19 15:13:00,2011-11-28 13:06:00,Premium,Medium CLV,Active
16745.0,United Kingdom,At Risk,4,87,17,3324.6800000000003,12,195.5694117647059,139,226,1890.0584887021937,0.01,Low,0,2011-02-01 11:31:00,2011-09-14 11:58:00,Premium,High CLV,Recent
16746.0,United Kingdom,Champions,4,5,18,4987.33,15,277.07388888888886,200,355,1804.984947364845,0.0,,0,2010-12-16 11:43:00,2011-12-05 12:33:00,Premium,High CLV,Active
16747.0,United Kingdom,At Risk,1,38,2,590.73,10,295.365,26,31,2448.2804528266656,8.771929824561403e-05,Low,0,2011-10-03 10:18:00,2011-11-02 11:37:00,High Value,High CLV,Recent
16748.0,United Kingdom,Loyal Customers,1,18,5,1045.3,12,209.06,39,317,423.65810594682125,0.0,,0,2011-01-09 13:50:00,2011-11-22 10:17:00,Premium,Low CLV,Active
16750.0,United Kingdom,At Risk,1,45,5,414.13,10,82.826,67,188,283.0170991265614,0.011431372549019608,Low,0,2011-04-21 16:53:00,2011-10-26 12:48:00,High Value,Low CLV,Recent
16751.0,United Kingdom,Potential Loyalists,1,31,1,216.01999999999998,8,216.01999999999998,19,1,27754.141225277377,0.0,,0,2011-11-09 10:48:00,2011-11-09 10:48:00,Medium Value,Premium CLV,Recent
16752.0,United Kingdom,Lost Customers,2,373,1,77.7,4,77.7,5,1,9982.857018813316,0.9990322580645161,High,1,2010-12-02 12:18:00,2010-12-02 12:18:00,Low Value,High CLV,Lost
16753.0,United Kingdom,New Customers,1,58,1,115.72,6,115.72,30,1,14867.647544621324,0.0,,0,2011-10-12 13:14:00,2011-10-12 13:14:00,Medium Value,Premium CLV,Recent
16755.0,United Kingdom,At Risk,0,114,3,1177.94,10,392.6466666666667,118,202,749.213565550477,0.9937254901960785,High,1,2011-01-28 10:47:00,2011-08-17 13:21:00,High Value,Medium CLV,Dormant
16756.0,United Kingdom,New Customers,2,215,1,213.9,5,213.9,12,1,27481.764688856736,0.9998290598290598,High,1,2011-05-09 09:33:00,2011-05-09 09:33:00,Low Value,Premium CLV,Lost
16757.0,United Kingdom,Lost Customers,2,319,1,106.83000000000001,4,106.83000000000001,7,1,13725.464804630974,0.9990322580645161,High,1,2011-01-25 11:59:00,2011-01-25 11:59:00,Low Value,High CLV,Lost
16758.0,United Kingdom,Potential Loyalists,1,65,1,168.26,7,168.26,15,1,21617.960385914135,0.0,,0,2011-10-05 14:47:00,2011-10-05 14:47:00,Medium Value,Premium CLV,Recent
16759.0,United Kingdom,Champions,1,8,3,593.3,13,197.76666666666665,31,24,3176.12026451198,0.0,,0,2011-11-09 09:06:00,2011-12-02 12:42:00,Premium,High CLV,Active
16761.0,United Kingdom,New Customers,1,97,1,195.9,6,195.9,10,1,25169.13371924747,0.9712393162393163,High,1,2011-09-04 11:15:00,2011-09-04 11:15:00,Medium Value,Premium CLV,Dormant
16762.0,United Kingdom,Champions,0,20,3,1232.13,13,410.71000000000004,48,125,1266.427554037627,0.0018309859154929577,Low,0,2011-07-18 12:52:00,2011-11-20 11:43:00,Premium,Medium CLV,Active
16763.0,United Kingdom,New Customers,2,199,1,287.45,5,287.45,17,1,36931.431789676804,1.0,High,1,2011-05-25 11:52:00,2011-05-25 11:52:00,Low Value,Premium CLV,Lost
16764.0,United Kingdom,Champions,4,4,13,2547.15,15,195.9346153846154,195,140,2337.546815174696,0.02,Low,0,2011-07-19 17:17:00,2011-12-06 11:41:00,Premium,High CLV,Active
16766.0,United Kingdom,Cannot Lose Them,2,273,2,572.6,8,286.3,10,1,73567.36073323687,0.99,High,1,2011-03-11 13:34:00,2011-03-11 15:22:00,Medium Value,Premium CLV,Lost
16767.0,United Kingdom,Champions,4,31,10,2983.55,14,298.355,117,286,1340.2972279288492,0.0,,0,2011-01-27 13:38:00,2011-11-09 09:42:00,Premium,High CLV,Recent
16768.0,United Kingdom,Potential Loyalists,1,48,3,223.69,9,74.56333333333333,36,225,127.73146212145578,0.0013333333333333333,Low,0,2011-03-13 10:25:00,2011-10-23 10:38:00,High Value,Low CLV,Recent
16769.0,United Kingdom,New Customers,2,260,1,209.14000000000001,5,209.14000000000001,25,1,26870.2022768934,0.9998290598290598,High,1,2011-03-24 13:41:00,2011-03-24 13:41:00,Low Value,Premium CLV,Lost
16770.0,United Kingdom,At Risk,1,58,5,696.0500000000001,12,139.21,111,315,283.8989041263716,0.0,,0,2010-12-02 15:49:00,2011-10-13 12:21:00,Premium,Low CLV,Recent
16771.0,United Kingdom,Champions,0,33,5,1823.39,14,364.678,180,305,768.0925653325744,0.0,,0,2011-01-05 13:57:00,2011-11-06 13:28:00,Premium,Medium CLV,Recent
16773.0,United Kingdom,New Customers,1,57,1,106.89,6,106.89,19,1,13733.173574529668,0.0,,0,2011-10-13 14:37:00,2011-10-13 14:37:00,Medium Value,High CLV,Recent
16774.0,United Kingdom,At Risk,1,68,4,520.82,10,130.205,35,111,602.8350658618098,0.01925438596491228,Low,0,2011-06-14 12:45:00,2011-10-03 12:41:00,High Value,Medium CLV,Recent
16775.0,United Kingdom,Champions,1,10,11,1141.6100000000001,14,103.78272727272729,71,358,409.70245828920395,0.0,,0,2010-12-07 15:15:00,2011-11-29 15:22:00,Premium,Low CLV,Active
16776.0,United Kingdom,Potential Loyalists,1,60,1,328.33,8,328.33,59,1,42183.67368065606,0.00024096385542168676,Low,0,2011-10-10 13:04:00,2011-10-10 13:04:00,Medium Value,Premium CLV,Recent
16777.0,United Kingdom,Promising,1,80,2,138.05,6,69.025,36,177,100.20674995434987,0.02,Low,0,2011-03-27 14:34:00,2011-09-20 13:41:00,Medium Value,Low CLV,Recent
16778.0,United Kingdom,Cannot Lose Them,1,74,2,228.94,7,114.47,15,200,147.07048171731793,0.0,,0,2011-03-10 15:21:00,2011-09-26 13:48:00,Medium Value,Low CLV,Recent
16779.0,United Kingdom,Champions,4,2,22,3774.79,15,171.58136363636365,133,365,1328.7208915938124,0.0,,0,2010-12-08 09:56:00,2011-12-07 14:54:00,Premium,High CLV,Active
16780.0,United Kingdom,Cannot Lose Them,1,100,2,389.74,8,194.87,48,159,314.92829982372956,0.9971016483516483,High,1,2011-03-25 17:34:00,2011-08-31 16:09:00,Medium Value,Low CLV,Dormant
16781.0,United Kingdom,New Customers,2,372,1,216.8,5,216.8,12,1,27854.35523396045,0.9998290598290598,High,1,2010-12-02 14:26:00,2010-12-02 14:26:00,Low Value,Premium CLV,Lost
16782.0,United Kingdom,Champions,1,10,13,1703.9,15,131.06923076923078,91,356,614.9331943066827,0.0,,0,2010-12-09 11:28:00,2011-11-29 13:20:00,Premium,Medium CLV,Active
16784.0,United Kingdom,Potential Loyalists,1,20,1,60.0,7,60.0,2,1,7708.769898697541,0.0,,0,2011-11-20 12:20:00,2011-11-20 12:20:00,Medium Value,High CLV,Active
16788.0,United Kingdom,Cannot Lose Them,1,123,2,579.03,9,289.515,136,132,563.586999298338,0.9843492063492064,High,1,2011-03-30 13:05:00,2011-08-08 14:53:00,High Value,Medium CLV,Dormant
16789.0,United Kingdom,Potential Loyalists,1,8,1,80.8,8,80.8,5,1,10381.143463579356,0.0,,0,2011-12-01 15:12:00,2011-12-01 15:12:00,Medium Value,High CLV,Active
16790.0,United Kingdom,Champions,1,4,6,1485.38,15,247.56333333333336,85,35,5452.596491489216,0.0,,0,2011-11-02 11:23:00,2011-12-06 11:53:00,Premium,High CLV,Active
16791.0,United Kingdom,Champions,4,29,7,1430.38,14,204.34,207,304,604.5213973519183,0.0,,0,2011-01-11 15:42:00,2011-11-10 19:12:00,Premium,Medium CLV,Active
16792.0,United Kingdom,Lost Customers,2,282,1,87.68,4,87.68,9,1,11265.08241196334,0.9990322580645161,High,1,2011-03-02 14:39:00,2011-03-02 14:39:00,Low Value,High CLV,Lost
16793.0,United Kingdom,Potential Loyalists,1,57,1,226.84,7,226.84,15,1,29144.28939700917,0.0,,0,2011-10-13 15:08:00,2011-10-13 15:08:00,Medium Value,Premium CLV,Recent
16794.0,United Kingdom,Champions,1,1,10,1143.05,14,114.30499999999999,137,180,815.880503028354,0.000625,Low,0,2011-06-12 14:15:00,2011-12-08 17:54:00,Premium,Medium CLV,Active
16795.0,United Kingdom,New Customers,2,365,1,392.18,6,392.18,62,1,50387.08964785336,0.9995348837209302,High,1,2010-12-09 14:08:00,2010-12-09 14:08:00,Medium Value,Premium CLV,Lost
16796.0,United Kingdom,New Customers,1,89,1,256.12,6,256.12,17,1,32906.16910757357,0.007962962962962963,Low,0,2011-09-11 14:01:00,2011-09-11 14:01:00,Medium Value,Premium CLV,Recent
16800.0,United Kingdom,Loyal Customers,0,11,1,856.82,11,856.82,125,1,110083.80374336713,0.002727272727272727,Low,0,2011-11-28 14:06:00,2011-11-28 14:06:00,High Value,Premium CLV,Active
16801.0,United Kingdom,At Risk,2,163,4,654.0500000000001,10,163.51250000000002,37,111,757.0451880244934,0.9862498827282109,High,1,2011-03-11 13:56:00,2011-06-29 15:33:00,High Value,Medium CLV,Dormant
16803.0,United Kingdom,Potential Loyalists,1,65,1,332.3,8,332.3,24,1,42693.73728895322,0.0,,0,2011-10-05 14:28:00,2011-10-05 14:28:00,Medium Value,Premium CLV,Recent
16804.0,United Kingdom,Loyal Customers,1,23,3,445.84000000000003,11,148.61333333333334,54,248,230.9729819647387,0.0,,0,2011-03-14 15:48:00,2011-11-16 16:43:00,High Value,Low CLV,Active
16805.0,United Kingdom,Cannot Lose Them,2,174,2,365.31,8,182.655,88,187,250.98847876053466,0.95,High,1,2010-12-14 13:35:00,2011-06-19 11:23:00,Medium Value,Low CLV,Dormant
16806.0,United Kingdom,At Risk,1,103,4,598.39,10,149.5975,60,136,565.3003455492184,0.986845120823449,High,1,2011-04-14 19:59:00,2011-08-28 15:27:00,High Value,Medium CLV,Dormant
16807.0,United Kingdom,At Risk,1,143,3,934.6899999999999,10,311.56333333333333,49,129,930.9186223014993,0.9751343981894933,High,1,2011-03-14 09:46:00,2011-07-20 12:00:00,High Value,Medium CLV,Dormant
16808.0,United Kingdom,Cannot Lose Them,1,99,2,161.77,7,80.885,20,176,118.09163887427097,0.9875675675675676,High,1,2011-03-10 19:05:00,2011-09-01 19:34:00,Medium Value,Low CLV,Dormant
16809.0,United Kingdom,Champions,1,23,5,882.59,13,176.518,76,240,472.4780017285738,0.0003448275862068965,Low,0,2011-03-22 15:20:00,2011-11-16 15:45:00,Premium,Medium CLV,Active
16810.0,United Kingdom,New Customers,2,192,1,230.24,5,230.24,13,1,29581.1196912687,0.9998290598290598,High,1,2011-05-31 15:32:00,2011-05-31 15:32:00,Low Value,Premium CLV,Lost
16811.0,United Kingdom,Loyal Customers,1,5,2,464.23,11,232.115,22,13,4588.002884708153,0.0,,0,2011-11-22 17:19:00,2011-12-05 11:39:00,High Value,High CLV,Active
16812.0,United Kingdom,New Customers,2,361,1,204.15,5,204.15,12,1,26229.089580318385,0.9998290598290598,High,1,2010-12-14 12:35:00,2010-12-14 12:35:00,Low Value,Premium CLV,Lost
16813.0,United Kingdom,Champions,4,8,10,1426.37,15,142.637,237,197,930.2502639936729,0.0,,0,2011-05-19 13:28:00,2011-12-01 14:03:00,Premium,Medium CLV,Active
16814.0,United Kingdom,Champions,4,14,21,3336.52,15,158.88190476190476,98,356,1204.1416171536669,0.0,,0,2010-12-05 11:45:00,2011-11-25 13:27:00,Premium,Medium CLV,Active
16816.0,United Kingdom,Cannot Lose Them,1,103,4,401.16,9,100.29,27,255,202.12092369683043,0.98,High,1,2010-12-16 17:01:00,2011-08-28 14:16:00,High Value,Low CLV,Dormant
16817.0,United Kingdom,Champions,1,3,9,1215.1100000000001,15,135.01222222222225,61,366,426.54842402579106,0.0,,0,2010-12-06 14:19:00,2011-12-07 11:03:00,Premium,Low CLV,Active
16818.0,United Kingdom,Champions,4,11,11,2871.55,15,261.05,158,195,1891.9759147525576,0.01,Low,0,2011-05-18 11:42:00,2011-11-29 10:41:00,Premium,High CLV,Active
16820.0,United Kingdom,Cannot Lose Them,0,96,1,415.94,7,415.94,21,1,53439.76252773759,0.9239899648374226,High,1,2011-09-05 12:06:00,2011-09-05 12:06:00,Medium Value,Premium CLV,Dormant
16823.0,United Kingdom,New Customers,2,227,1,269.68,5,269.68,28,1,34648.35110467922,1.0,High,1,2011-04-26 15:00:00,2011-04-26 15:00:00,Low Value,Premium CLV,Lost
16824.0,United Kingdom,Loyal Customers,1,16,2,357.74,10,178.87,20,149,308.4715149396038,0.001614329942503317,Low,0,2011-06-28 13:36:00,2011-11-24 12:38:00,High Value,Low CLV,Active
16825.0,United Kingdom,Potential Loyalists,1,39,2,379.88,9,189.94,19,148,329.7756203960835,0.0015162907268170425,Low,0,2011-06-07 09:44:00,2011-11-01 11:51:00,High Value,Low CLV,Recent
16826.0,United Kingdom,Potential Loyalists,1,51,1,279.45,7,279.45,18,1,35903.5958031838,0.0,,0,2011-10-19 14:05:00,2011-10-19 14:05:00,Medium Value,Premium CLV,Recent
16828.0,United Kingdom,New Customers,1,112,1,113.5,5,113.5,7,1,14582.423058369515,0.9836,High,1,2011-08-19 13:24:00,2011-08-19 13:24:00,Low Value,Premium CLV,Dormant
16829.0,United Kingdom,New Customers,2,157,1,181.32,6,181.32,10,1,23295.902633863967,0.9812393162393163,High,1,2011-07-06 10:48:00,2011-07-06 10:48:00,Medium Value,Premium CLV,Dormant
16830.0,United Kingdom,Potential Loyalists,1,39,1,325.91,8,325.91,23,1,41872.75329474193,0.0,,0,2011-11-01 11:35:00,2011-11-01 11:35:00,Medium Value,Premium CLV,Recent
16832.0,United Kingdom,Lost Customers,2,217,1,39.0,4,39.0,5,1,5010.700434153402,0.9990322580645161,High,1,2011-05-06 14:12:00,2011-05-06 14:12:00,Low Value,High CLV,Lost
16833.0,United Kingdom,Champions,1,1,4,749.88,13,187.47,40,334,288.4557071674307,0.0,,0,2011-01-09 13:02:00,2011-12-08 14:39:00,Premium,Low CLV,Active
16834.0,United Kingdom,New Customers,2,228,1,413.46,6,413.46,24,1,53121.133371924756,0.9995348837209302,High,1,2011-04-26 09:37:00,2011-04-26 09:37:00,Medium Value,Premium CLV,Lost
16835.0,United Kingdom,Promising,1,128,2,133.15,6,66.575,7,245,69.82467428650189,0.9988235294117647,High,1,2010-12-01 17:15:00,2011-08-03 13:50:00,Medium Value,Low CLV,Dormant
16836.0,United Kingdom,Potential Loyalists,1,40,2,175.55,8,87.775,10,77,292.9165705013752,0.0007692307692307692,Low,0,2011-08-15 12:38:00,2011-10-31 10:05:00,Medium Value,Low CLV,Recent
16837.0,United Kingdom,Champions,1,31,9,2004.05,14,222.67222222222222,101,215,1197.57831902983,0.02,Low,0,2011-04-08 08:48:00,2011-11-08 14:27:00,Premium,Medium CLV,Recent
16838.0,United Kingdom,Cannot Lose Them,2,197,2,313.34000000000003,7,156.67000000000002,20,91,442.39303297763513,0.9977355072463768,High,1,2011-02-24 15:01:00,2011-05-26 13:13:00,Medium Value,Low CLV,Lost
16839.0,United Kingdom,Champions,4,9,26,2128.29,15,81.85730769230769,68,328,833.6635105538103,0.0,,0,2011-01-07 09:55:00,2011-12-01 09:03:00,Premium,Medium CLV,Active
16841.0,United Kingdom,Champions,1,37,6,1328.3,13,221.38333333333333,87,251,679.9176000292127,0.0,,0,2011-02-25 12:40:00,2011-11-03 11:51:00,Premium,Medium CLV,Recent
16842.0,United Kingdom,At Risk,1,101,3,935.49,10,311.83,38,202,595.0063657205085,0.9775891265597149,High,1,2011-02-10 14:51:00,2011-08-31 10:42:00,High Value,Medium CLV,Dormant
16843.0,United Kingdom,Champions,4,43,16,4787.87,13,299.241875,152,285,2158.396966951871,0.0,,0,2011-01-16 16:10:00,2011-10-28 09:06:00,Premium,High CLV,Recent
16846.0,United Kingdom,Potential Loyalists,1,50,1,197.82,7,197.82,10,1,25415.81435600579,0.0,,0,2011-10-20 13:55:00,2011-10-20 13:55:00,Medium Value,Premium CLV,Recent
16847.0,United Kingdom,Potential Loyalists,1,43,1,176.94,7,176.94,11,1,22733.16243125905,0.0,,0,2011-10-27 13:29:00,2011-10-27 13:29:00,Medium Value,Premium CLV,Recent
16848.0,United Kingdom,Potential Loyalists,1,53,1,234.62,7,234.62,13,1,30143.85989387362,0.0,,0,2011-10-18 08:42:00,2011-10-18 08:42:00,Medium Value,Premium CLV,Recent
16849.0,United Kingdom,Lost Customers,2,187,1,84.77,4,84.77,6,1,10891.20707187651,0.9990322580645161,High,1,2011-06-06 09:16:00,2011-06-06 09:16:00,Low Value,High CLV,Lost
16850.0,United Kingdom,New Customers,2,334,1,317.29,6,317.29,18,1,40765.26001929572,0.9928888888888889,High,1,2011-01-10 11:09:00,2011-01-10 11:09:00,Medium Value,Premium CLV,Lost
16851.0,United Kingdom,Loyal Customers,1,4,3,282.69,11,94.23,15,48,756.6639453690306,8.771929824561403e-05,Low,0,2011-10-19 09:48:00,2011-12-05 13:32:00,High Value,Medium CLV,Active
16852.0,United Kingdom,Potential Loyalists,1,10,2,70.96000000000001,9,35.480000000000004,6,166,54.92111566381301,0.010087719298245614,Low,0,2011-06-16 15:49:00,2011-11-29 13:22:00,High Value,Low CLV,Active
16855.0,United Kingdom,Potential Loyalists,1,24,2,285.8,9,142.9,16,20,1835.9720308731312,0.0,,0,2011-10-27 16:31:00,2011-11-16 12:03:00,High Value,High CLV,Active
16856.0,United Kingdom,Potential Loyalists,1,15,1,35.400000000000006,7,35.400000000000006,2,1,4548.17424023155,0.0,,0,2011-11-25 08:59:00,2011-11-25 08:59:00,Medium Value,High CLV,Active
16858.0,United Kingdom,Lost Customers,2,369,1,92.4,4,92.4,4,1,11871.505643994213,1.0,High,1,2010-12-06 09:52:00,2010-12-06 09:52:00,Low Value,High CLV,Lost
16859.0,United Kingdom,Cannot Lose Them,1,145,2,587.63,9,293.815,41,117,645.2855349817146,0.9602476525821596,High,1,2011-03-23 13:39:00,2011-07-18 12:19:00,High Value,Medium CLV,Dormant
16861.0,United Kingdom,Potential Loyalists,1,60,2,112.80000000000001,7,56.400000000000006,4,99,146.3887617126402,0.0017647058823529412,Low,0,2011-07-04 15:38:00,2011-10-11 09:05:00,Medium Value,Low CLV,Recent
16863.0,United Kingdom,Loyal Customers,1,31,2,438.88,10,219.44,23,336,167.81869708037584,0.0,,0,2010-12-08 08:58:00,2011-11-08 15:26:00,High Value,Low CLV,Recent
16866.0,United Kingdom,Promising,2,141,2,18.240000000000002,6,9.120000000000001,6,21,111.59362139066918,1.0,High,1,2011-07-01 12:34:00,2011-07-22 10:06:00,Medium Value,Low CLV,Dormant
16869.0,United Kingdom,Loyal Customers,1,23,4,699.09,12,174.7725,104,153,587.0505390501596,0.0,,0,2011-06-17 13:01:00,2011-11-17 12:02:00,Premium,Medium CLV,Active
16871.0,United Kingdom,Champions,1,22,6,1829.44,14,304.9066666666667,107,249,943.9579654265882,0.0,,0,2011-03-14 10:31:00,2011-11-17 19:27:00,Premium,Medium CLV,Active
16873.0,United Kingdom,Champions,0,5,6,4390.64,15,731.7733333333334,141,360,1566.964512408212,0.0,,0,2010-12-10 15:45:00,2011-12-05 12:05:00,Premium,High CLV,Active
16875.0,United Kingdom,Champions,1,67,5,1643.83,13,328.76599999999996,80,273,773.6207095589731,0.0,,0,2011-01-04 10:37:00,2011-10-03 13:39:00,Premium,Medium CLV,Recent
16877.0,United Kingdom,Champions,1,12,6,779.87,14,129.97833333333332,106,196,511.21074667493633,0.010625,Low,0,2011-05-15 16:13:00,2011-11-27 13:47:00,Premium,Medium CLV,Active
16878.0,United Kingdom,New Customers,1,84,1,13.3,5,13.3,3,1,1708.7773275446216,0.01,Low,0,2011-09-16 17:39:00,2011-09-16 17:39:00,Low Value,High CLV,Recent
16880.0,United Kingdom,Champions,1,31,7,779.52,13,111.36,96,159,629.8889215338268,0.0007230392156862745,Low,0,2011-06-03 16:45:00,2011-11-09 11:33:00,Premium,Medium CLV,Recent
16882.0,United Kingdom,At Risk,1,67,3,489.87,10,163.29,33,251,250.75000732237476,0.0,,0,2011-01-26 17:43:00,2011-10-04 10:42:00,High Value,Low CLV,Recent
16883.0,United Kingdom,Promising,2,187,2,213.03,6,106.515,29,185,147.94587851527362,1.0,High,1,2010-12-03 10:33:00,2011-06-05 12:51:00,Medium Value,Low CLV,Lost
16884.0,United Kingdom,Potential Loyalists,1,38,2,399.96,9,199.98,25,1,51386.6601447178,0.01,Low,0,2011-11-02 10:16:00,2011-11-02 11:52:00,High Value,Premium CLV,Recent
16885.0,United Kingdom,Loyal Customers,1,15,3,338.41,11,112.80333333333334,71,342,127.13083925040131,0.0,,0,2010-12-17 17:23:00,2011-11-24 13:40:00,High Value,Low CLV,Active
16887.0,United Kingdom,Potential Loyalists,1,35,1,170.13,7,170.13,33,1,21858.217047756876,0.00024096385542168676,Low,0,2011-11-04 14:07:00,2011-11-04 14:07:00,Medium Value,Premium CLV,Recent
16889.0,United Kingdom,At Risk,0,195,3,1234.24,10,411.41333333333336,99,143,1108.9128391338525,0.9768064761115715,High,1,2011-01-07 10:47:00,2011-05-29 11:05:00,High Value,Medium CLV,Lost
16891.0,United Kingdom,Champions,1,2,5,653.7,14,130.74,157,370,226.992021746783,0.0,,0,2010-12-03 11:35:00,2011-12-08 11:15:00,Premium,Low CLV,Active
16892.0,United Kingdom,Champions,1,1,5,375.34,13,75.068,77,183,263.5163655534731,9.80392156862745e-05,Low,0,2011-06-09 11:35:00,2011-12-08 13:18:00,Premium,Low CLV,Active
16893.0,United Kingdom,Lost Customers,2,367,1,126.03,4,126.03,42,1,16192.271172214187,0.9990322580645161,High,1,2010-12-08 12:06:00,2010-12-08 12:06:00,Low Value,Premium CLV,Lost
16895.0,United Kingdom,Potential Loyalists,1,65,1,191.99,7,191.99,54,1,24666.77888084902,0.010240963855421687,Low,0,2011-10-06 12:15:00,2011-10-06 12:15:00,Medium Value,Premium CLV,Recent
16897.0,United Kingdom,Promising,2,299,2,154.23000000000002,6,77.11500000000001,25,15,1321.0262016401355,1.0,High,1,2011-01-30 11:52:00,2011-02-13 15:02:00,Medium Value,High CLV,Lost
16898.0,United Kingdom,Loyal Customers,1,26,3,449.32,11,149.77333333333334,145,343,168.30439703026136,0.0,,0,2010-12-06 12:23:00,2011-11-13 15:44:00,High Value,Low CLV,Active
16899.0,United Kingdom,Champions,1,8,6,812.11,14,135.35166666666666,68,353,295.57927867947404,0.0,,0,2010-12-14 13:11:00,2011-12-02 12:03:00,Premium,Low CLV,Active
16900.0,United Kingdom,Loyal Customers,1,17,3,707.1,12,235.70000000000002,70,47,1932.9330480032029,0.0,,0,2011-10-07 13:17:00,2011-11-23 10:32:00,Premium,High CLV,Active
16902.0,United Kingdom,Cannot Lose Them,0,116,1,511.39,7,511.39,27,1,65703.13064158226,0.9738655847130423,High,1,2011-08-15 14:17:00,2011-08-15 14:17:00,Medium Value,Premium CLV,Dormant
16903.0,United Kingdom,Potential Loyalists,1,29,1,336.84,9,336.84,46,1,43277.034211287995,0.0,,0,2011-11-10 15:32:00,2011-11-10 15:32:00,High Value,Premium CLV,Active
16904.0,United Kingdom,Champions,4,4,14,2674.75,15,191.05357142857142,346,363,946.6956972700298,0.0,,0,2010-12-07 13:29:00,2011-12-05 13:10:00,Premium,Medium CLV,Active
16905.0,United Kingdom,Champions,1,5,7,1712.8500000000001,15,244.69285714285715,97,367,599.6351735233462,0.0,,0,2010-12-03 10:43:00,2011-12-04 14:01:00,Premium,Medium CLV,Active
16906.0,United Kingdom,Cannot Lose Them,1,82,4,344.26,9,86.065,67,167,264.8524077171273,0.011333333333333332,Low,0,2011-04-05 12:30:00,2011-09-19 11:49:00,High Value,Low CLV,Recent
