CustomerID,YearMonth,Monthly_Revenue,Monthly_Orders,Monthly_Quantity,Customer_Segment,CLV_Category,Country
16978.0,2011-09,294.43,1,160,New Customers,Premium CLV,United Kingdom
16979.0,2011-02,120.6,1,72,Champions,Low CLV,United Kingdom
16979.0,2011-07,68.10000000000001,1,18,Champions,Low CLV,United Kingdom
16979.0,2011-10,103.58,1,62,Champions,Low CLV,United Kingdom
16979.0,2011-11,386.51,2,194,Champions,Low CLV,United Kingdom
16979.0,2011-12,93.74000000000001,1,38,Champions,Low CLV,United Kingdom
16980.0,2011-02,604.21,1,399,Cannot Lose Them,High CLV,United Kingdom
16980.0,2011-03,113.4,1,150,Cannot Lose Them,High CLV,United Kingdom
16982.0,2011-10,384.06,1,182,Potential Loyalists,Premium CLV,United Kingdom
16983.0,2010-12,73.85,1,23,Champions,Low CLV,United Kingdom
16983.0,2011-01,79.41,1,127,Champions,Low CLV,United Kingdom
16983.0,2011-03,263.59000000000003,1,187,Champions,Low CLV,United Kingdom
16983.0,2011-06,192.23000000000002,1,79,Champions,Low CLV,United Kingdom
16983.0,2011-09,163.88,1,162,Champions,Low CLV,United Kingdom
16983.0,2011-11,367.72,2,238,Champions,Low CLV,United Kingdom
16984.0,2011-08,1920.26,1,1125,At Risk,High CLV,United Kingdom
16984.0,2011-09,855.07,1,542,At Risk,High CLV,United Kingdom
16985.0,2010-12,183.9,1,121,Champions,Low CLV,United Kingdom
16985.0,2011-01,188.14,1,156,Champions,Low CLV,United Kingdom
16985.0,2011-03,128.6,1,82,Champions,Low CLV,United Kingdom
16985.0,2011-05,191.2,2,122,Champions,Low CLV,United Kingdom
16985.0,2011-07,87.03999999999999,1,52,Champions,Low CLV,United Kingdom
16985.0,2011-09,55.5,1,10,Champions,Low CLV,United Kingdom
16985.0,2011-11,294.0,2,251,Champions,Low CLV,United Kingdom
16986.0,2011-11,20.8,1,10,Potential Loyalists,High CLV,United Kingdom
16987.0,2011-05,61.85,1,31,Champions,Medium CLV,United Kingdom
16987.0,2011-06,47.35,2,15,Champions,Medium CLV,United Kingdom
16987.0,2011-10,478.26,2,189,Champions,Medium CLV,United Kingdom
16987.0,2011-12,207.18,1,72,Champions,Medium CLV,United Kingdom
16988.0,2011-12,67.87,1,37,Potential Loyalists,High CLV,United Kingdom
16989.0,2011-09,33.0,1,20,New Customers,High CLV,United Kingdom
16992.0,2011-02,405.7,1,226,Champions,Medium CLV,United Kingdom
16992.0,2011-05,195.65,1,122,Champions,Medium CLV,United Kingdom
16992.0,2011-09,214.4,1,174,Champions,Medium CLV,United Kingdom
16992.0,2011-11,446.81,2,208,Champions,Medium CLV,United Kingdom
16996.0,2010-12,127.54000000000002,2,46,Champions,Low CLV,United Kingdom
16996.0,2011-03,242.40000000000003,1,108,Champions,Low CLV,United Kingdom
16996.0,2011-04,43.54,1,26,Champions,Low CLV,United Kingdom
16996.0,2011-08,101.4,1,52,Champions,Low CLV,United Kingdom
16996.0,2011-11,202.70000000000002,1,90,Champions,Low CLV,United Kingdom
16997.0,2011-02,78.0,1,40,Lost Customers,High CLV,United Kingdom
16998.0,2011-05,7.5,1,2,Promising,Low CLV,United Kingdom
16998.0,2011-07,7.9,1,2,Promising,Low CLV,United Kingdom
16999.0,2011-09,229.93,1,139,Potential Loyalists,Medium CLV,United Kingdom
16999.0,2011-11,59.989999999999995,1,53,Potential Loyalists,Medium CLV,United Kingdom
17001.0,2010-12,111.0,1,60,Champions,Medium CLV,United Kingdom
17001.0,2011-01,212.03,1,141,Champions,Medium CLV,United Kingdom
17001.0,2011-03,221.3,1,136,Champions,Medium CLV,United Kingdom
17001.0,2011-04,109.55,1,57,Champions,Medium CLV,United Kingdom
17001.0,2011-05,199.95,1,131,Champions,Medium CLV,United Kingdom
17001.0,2011-06,271.45,1,190,Champions,Medium CLV,United Kingdom
17001.0,2011-08,237.3,1,108,Champions,Medium CLV,United Kingdom
17001.0,2011-09,115.19999999999999,1,96,Champions,Medium CLV,United Kingdom
17001.0,2011-10,306.0,1,148,Champions,Medium CLV,United Kingdom
17001.0,2011-11,212.0,1,76,Champions,Medium CLV,United Kingdom
17001.0,2011-12,282.88,1,158,Champions,Medium CLV,United Kingdom
17002.0,2011-02,271.9,1,178,At Risk,Medium CLV,United Kingdom
17002.0,2011-05,165.1,1,90,At Risk,Medium CLV,United Kingdom
17002.0,2011-09,313.3,1,144,At Risk,Medium CLV,United Kingdom
17004.0,2011-09,170.8,1,106,Potential Loyalists,Medium CLV,United Kingdom
17004.0,2011-10,83.44,1,34,Potential Loyalists,Medium CLV,United Kingdom
17006.0,2011-09,227.86,1,94,Loyal Customers,Medium CLV,United Kingdom
17006.0,2011-11,147.06,2,65,Loyal Customers,Medium CLV,United Kingdom
17006.0,2011-12,125.06,1,56,Loyal Customers,Medium CLV,United Kingdom
17007.0,2010-12,165.72,2,100,At Risk,Low CLV,United Kingdom
17007.0,2011-05,189.5,2,82,At Risk,Low CLV,United Kingdom
17007.0,2011-07,64.25999999999999,1,54,At Risk,Low CLV,United Kingdom
17007.0,2011-10,182.18,1,194,At Risk,Low CLV,United Kingdom
17010.0,2011-11,132.36,1,74,Potential Loyalists,Premium CLV,United Kingdom
17011.0,2011-11,270.9,1,186,Potential Loyalists,Premium CLV,United Kingdom
17014.0,2011-10,112.30000000000001,1,48,Loyal Customers,Medium CLV,United Kingdom
17014.0,2011-11,144.31,1,61,Loyal Customers,Medium CLV,United Kingdom
17014.0,2011-12,172.27,1,107,Loyal Customers,Medium CLV,United Kingdom
17015.0,2011-06,453.13,1,466,Champions,High CLV,United Kingdom
17015.0,2011-09,1022.08,1,1117,Champions,High CLV,United Kingdom
17015.0,2011-11,272.58,1,279,Champions,High CLV,United Kingdom
17017.0,2010-12,854.9399999999999,3,666,Champions,Medium CLV,United Kingdom
17017.0,2011-02,250.20000000000002,1,144,Champions,Medium CLV,United Kingdom
17017.0,2011-03,315.44,2,251,Champions,Medium CLV,United Kingdom
17017.0,2011-04,222.96,1,148,Champions,Medium CLV,United Kingdom
17017.0,2011-05,291.62,2,178,Champions,Medium CLV,United Kingdom
17017.0,2011-06,492.02,3,354,Champions,Medium CLV,United Kingdom
17017.0,2011-09,208.44,1,156,Champions,Medium CLV,United Kingdom
17017.0,2011-10,19.799999999999997,1,12,Champions,Medium CLV,United Kingdom
17017.0,2011-11,304.38,3,186,Champions,Medium CLV,United Kingdom
17017.0,2011-12,162.6,1,108,Champions,Medium CLV,United Kingdom
17018.0,2011-10,60.300000000000004,1,26,New Customers,High CLV,United Kingdom
17019.0,2010-12,236.47,1,179,Champions,Low CLV,United Kingdom
17019.0,2011-01,254.09,1,242,Champions,Low CLV,United Kingdom
17019.0,2011-03,326.22,1,187,Champions,Low CLV,United Kingdom
17019.0,2011-11,229.03,1,164,Champions,Low CLV,United Kingdom
17022.0,2011-11,71.0,1,108,Potential Loyalists,High CLV,United Kingdom
17024.0,2011-07,31.25,1,25,Promising,Low CLV,United Kingdom
17024.0,2011-09,25.0,1,20,Promising,Low CLV,United Kingdom
17025.0,2010-12,39.65,2,31,Potential Loyalists,Low CLV,United Kingdom
17025.0,2011-10,60.0,1,48,Potential Loyalists,Low CLV,United Kingdom
17026.0,2010-12,20.4,1,24,Lost Customers,High CLV,United Kingdom
17027.0,2011-01,181.6,1,99,At Risk,Low CLV,United Kingdom
17027.0,2011-02,206.78,1,84,At Risk,Low CLV,United Kingdom
17027.0,2011-03,13.2,1,6,At Risk,Low CLV,United Kingdom
17027.0,2011-06,195.0,1,92,At Risk,Low CLV,United Kingdom
17027.0,2011-09,194.93,2,121,At Risk,Low CLV,United Kingdom
17030.0,2011-10,115.95,1,96,New Customers,Premium CLV,United Kingdom
17031.0,2011-07,225.95,1,125,Loyal Customers,Low CLV,United Kingdom
17031.0,2011-11,92.0,1,80,Loyal Customers,Low CLV,United Kingdom
17033.0,2010-12,139.8,1,92,Cannot Lose Them,Low CLV,United Kingdom
17033.0,2011-05,71.7,1,30,Cannot Lose Them,Low CLV,United Kingdom
17033.0,2011-09,136.85999999999999,1,146,Cannot Lose Them,Low CLV,United Kingdom
17034.0,2011-02,55.2,1,48,Loyal Customers,Low CLV,United Kingdom
17034.0,2011-09,143.88,1,96,Loyal Customers,Low CLV,United Kingdom
17034.0,2011-11,88.18,1,91,Loyal Customers,Low CLV,United Kingdom
17035.0,2011-02,187.26,1,116,Cannot Lose Them,Medium CLV,United Kingdom
17035.0,2011-04,120.22000000000001,1,50,Cannot Lose Them,Medium CLV,United Kingdom
17037.0,2011-09,1182.32,1,646,Cannot Lose Them,Premium CLV,United Kingdom
17038.0,2011-11,88.25,1,25,Potential Loyalists,High CLV,United Kingdom
17040.0,2011-07,159.78,1,152,New Customers,Premium CLV,United Kingdom
17041.0,2010-12,304.5,1,190,Loyal Customers,Low CLV,United Kingdom
17041.0,2011-08,392.55,1,309,Loyal Customers,Low CLV,United Kingdom
17041.0,2011-11,267.6,1,336,Loyal Customers,Low CLV,United Kingdom
17042.0,2011-04,187.13,1,234,Champions,Low CLV,United Kingdom
17042.0,2011-05,165.12,1,94,Champions,Low CLV,United Kingdom
17042.0,2011-07,171.59,1,175,Champions,Low CLV,United Kingdom
17042.0,2011-08,202.32,1,212,Champions,Low CLV,United Kingdom
17042.0,2011-12,121.56,1,102,Champions,Low CLV,United Kingdom
17043.0,2011-03,83.3,1,76,Loyal Customers,Medium CLV,United Kingdom
17043.0,2011-06,108.77,1,131,Loyal Customers,Medium CLV,United Kingdom
17043.0,2011-10,633.0,1,360,Loyal Customers,Medium CLV,United Kingdom
17043.0,2011-11,280.31,1,161,Loyal Customers,Medium CLV,United Kingdom
17045.0,2011-07,57.4,1,30,Cannot Lose Them,Medium CLV,United Kingdom
17045.0,2011-08,152.84,1,68,Cannot Lose Them,Medium CLV,United Kingdom
17046.0,2011-07,248.6,1,240,New Customers,Premium CLV,United Kingdom
17047.0,2011-05,560.6800000000001,2,330,At Risk,Medium CLV,United Kingdom
17047.0,2011-09,322.22,1,178,At Risk,Medium CLV,United Kingdom
17048.0,2011-01,207.66000000000003,1,138,At Risk,Low CLV,United Kingdom
17048.0,2011-03,462.39,1,257,At Risk,Low CLV,United Kingdom
17048.0,2011-08,62.6,1,30,At Risk,Low CLV,United Kingdom
17049.0,2011-03,376.34000000000003,1,260,Champions,High CLV,United Kingdom
17049.0,2011-05,429.66,2,272,Champions,High CLV,United Kingdom
17049.0,2011-07,579.37,1,277,Champions,High CLV,United Kingdom
17049.0,2011-08,248.78,1,166,Champions,High CLV,United Kingdom
17049.0,2011-09,507.79,1,253,Champions,High CLV,United Kingdom
17049.0,2011-10,991.54,1,583,Champions,High CLV,United Kingdom
17049.0,2011-11,442.54,1,242,Champions,High CLV,United Kingdom
17049.0,2011-12,294.0,1,194,Champions,High CLV,United Kingdom
17050.0,2011-02,498.94,2,266,At Risk,High CLV,United Kingdom
17050.0,2011-03,715.57,1,339,At Risk,High CLV,United Kingdom
17050.0,2011-04,505.68,1,303,At Risk,High CLV,United Kingdom
17050.0,2011-06,357.25,1,208,At Risk,High CLV,United Kingdom
17050.0,2011-09,381.85,1,213,At Risk,High CLV,United Kingdom
17051.0,2011-05,237.19,1,183,New Customers,Premium CLV,United Kingdom
17052.0,2011-11,319.74,1,215,Potential Loyalists,Premium CLV,United Kingdom
17053.0,2011-08,179.4,1,62,New Customers,Premium CLV,United Kingdom
17054.0,2011-04,321.87,2,325,Champions,Low CLV,United Kingdom
17054.0,2011-05,183.75,1,129,Champions,Low CLV,United Kingdom
17054.0,2011-07,162.9,1,182,Champions,Low CLV,United Kingdom
17054.0,2011-11,61.36,1,56,Champions,Low CLV,United Kingdom
17058.0,2011-04,465.77,1,338,At Risk,Medium CLV,United Kingdom
17058.0,2011-05,169.29,1,67,At Risk,Medium CLV,United Kingdom
17058.0,2011-09,208.62,1,82,At Risk,Medium CLV,United Kingdom
17059.0,2010-12,639.0,1,417,Champions,Medium CLV,United Kingdom
17059.0,2011-03,393.7,1,211,Champions,Medium CLV,United Kingdom
17059.0,2011-05,259.76,1,146,Champions,Medium CLV,United Kingdom
17059.0,2011-08,577.97,1,319,Champions,Medium CLV,United Kingdom
17059.0,2011-11,693.38,1,453,Champions,Medium CLV,United Kingdom
17060.0,2011-03,50.400000000000006,1,24,Lost Customers,High CLV,United Kingdom
17061.0,2011-04,331.3,3,166,At Risk,Medium CLV,United Kingdom
17061.0,2011-06,75.0,1,60,At Risk,Medium CLV,United Kingdom
17061.0,2011-07,30.0,1,24,At Risk,Medium CLV,United Kingdom
17061.0,2011-08,15.0,1,4,At Risk,Medium CLV,United Kingdom
17061.0,2011-09,179.2,1,52,At Risk,Medium CLV,United Kingdom
17062.0,2010-12,402.28000000000003,3,332,Cannot Lose Them,Medium CLV,United Kingdom
17062.0,2011-01,95.8,1,58,Cannot Lose Them,Medium CLV,United Kingdom
17063.0,2011-02,299.47,2,183,Champions,Medium CLV,United Kingdom
17063.0,2011-06,304.8,2,118,Champions,Medium CLV,United Kingdom
17063.0,2011-10,423.1,2,242,Champions,Medium CLV,United Kingdom
17063.0,2011-11,207.73000000000002,1,111,Champions,Medium CLV,United Kingdom
17064.0,2011-01,131.4,1,72,At Risk,Low CLV,United Kingdom
17064.0,2011-06,297.55,1,113,At Risk,Low CLV,United Kingdom
17064.0,2011-10,256.25,1,117,At Risk,Low CLV,United Kingdom
17068.0,2010-12,259.2,2,115,Champions,High CLV,United Kingdom
17068.0,2011-01,455.7,2,274,Champions,High CLV,United Kingdom
17068.0,2011-03,329.55,2,149,Champions,High CLV,United Kingdom
17068.0,2011-04,697.5500000000001,2,338,Champions,High CLV,United Kingdom
17068.0,2011-05,149.4,2,72,Champions,High CLV,United Kingdom
17068.0,2011-06,278.75,1,133,Champions,High CLV,United Kingdom
17068.0,2011-07,425.95,3,223,Champions,High CLV,United Kingdom
17068.0,2011-08,206.69,1,124,Champions,High CLV,United Kingdom
17068.0,2011-09,545.2,2,285,Champions,High CLV,United Kingdom
17068.0,2011-10,415.67,2,221,Champions,High CLV,United Kingdom
17068.0,2011-11,292.78000000000003,2,148,Champions,High CLV,United Kingdom
17069.0,2010-12,444.75,2,201,Champions,Medium CLV,United Kingdom
17069.0,2011-04,367.97,2,225,Champions,Medium CLV,United Kingdom
17069.0,2011-07,322.12,1,237,Champions,Medium CLV,United Kingdom
17069.0,2011-09,374.42,2,294,Champions,Medium CLV,United Kingdom
17069.0,2011-11,634.29,2,448,Champions,Medium CLV,United Kingdom
17070.0,2011-08,292.24,1,131,New Customers,Premium CLV,United Kingdom
17071.0,2011-02,171.05,1,100,Champions,Medium CLV,United Kingdom
17071.0,2011-03,139.18,1,140,Champions,Medium CLV,United Kingdom
17071.0,2011-04,125.80000000000001,1,76,Champions,Medium CLV,United Kingdom
17071.0,2011-06,174.64000000000001,1,93,Champions,Medium CLV,United Kingdom
17071.0,2011-07,263.0,2,108,Champions,Medium CLV,United Kingdom
17071.0,2011-09,214.4,1,132,Champions,Medium CLV,United Kingdom
17071.0,2011-10,253.15,1,109,Champions,Medium CLV,United Kingdom
17071.0,2011-11,305.86,1,250,Champions,Medium CLV,United Kingdom
17073.0,2011-08,367.52,1,251,Loyal Customers,High CLV,United Kingdom
17073.0,2011-09,306.55,1,188,Loyal Customers,High CLV,United Kingdom
17073.0,2011-10,239.58,1,86,Loyal Customers,High CLV,United Kingdom
17073.0,2011-11,229.37,1,155,Loyal Customers,High CLV,United Kingdom
17075.0,2011-01,151.96,1,72,Loyal Customers,Low CLV,United Kingdom
17075.0,2011-02,219.39000000000001,1,73,Loyal Customers,Low CLV,United Kingdom
17075.0,2011-03,125.52000000000001,1,59,Loyal Customers,Low CLV,United Kingdom
17075.0,2011-11,88.65,1,45,Loyal Customers,Low CLV,United Kingdom
17076.0,2010-12,62.39999999999999,1,48,Potential Loyalists,Low CLV,United Kingdom
17076.0,2011-03,65.1,1,38,Potential Loyalists,Low CLV,United Kingdom
17076.0,2011-11,30.86,1,14,Potential Loyalists,Low CLV,United Kingdom
17078.0,2011-11,78.68,2,220,Potential Loyalists,High CLV,United Kingdom
17080.0,2011-11,85.8,1,60,Potential Loyalists,High CLV,United Kingdom
17081.0,2011-10,78.65,1,22,Potential Loyalists,High CLV,United Kingdom
17081.0,2011-11,133.11,1,48,Potential Loyalists,High CLV,United Kingdom
17082.0,2011-01,307.44,1,304,At Risk,Low CLV,United Kingdom
17082.0,2011-11,580.66,1,318,At Risk,Low CLV,United Kingdom
17083.0,2011-02,404.66,2,314,At Risk,Low CLV,United Kingdom
17083.0,2011-08,241.16,1,166,At Risk,Low CLV,United Kingdom
17084.0,2011-11,2250.9,2,1230,At Risk,Premium CLV,United Kingdom
17085.0,2010-12,706.64,2,360,At Risk,Medium CLV,United Kingdom
17085.0,2011-02,175.96,1,67,At Risk,Medium CLV,United Kingdom
17085.0,2011-04,174.6,1,109,At Risk,Medium CLV,United Kingdom
17085.0,2011-08,313.75,1,153,At Risk,Medium CLV,United Kingdom
17086.0,2011-10,514.6,2,288,Champions,High CLV,United Kingdom
17086.0,2011-11,400.46,3,374,Champions,High CLV,United Kingdom
17086.0,2011-12,351.24,1,366,Champions,High CLV,United Kingdom
17088.0,2011-03,797.33,1,333,Champions,Medium CLV,United Kingdom
17088.0,2011-06,357.78,1,168,Champions,Medium CLV,United Kingdom
17088.0,2011-09,302.12,1,216,Champions,Medium CLV,United Kingdom
17088.0,2011-11,194.38,1,118,Champions,Medium CLV,United Kingdom
17090.0,2010-12,61.199999999999996,1,24,Champions,Low CLV,United Kingdom
17090.0,2011-02,163.2,1,112,Champions,Low CLV,United Kingdom
17090.0,2011-04,25.5,1,6,Champions,Low CLV,United Kingdom
17090.0,2011-09,297.04,1,175,Champions,Low CLV,United Kingdom
17090.0,2011-12,20.4,1,24,Champions,Low CLV,United Kingdom
17091.0,2010-12,243.05,1,77,Champions,Medium CLV,United Kingdom
17091.0,2011-01,432.4,1,222,Champions,Medium CLV,United Kingdom
17091.0,2011-04,450.85,1,227,Champions,Medium CLV,United Kingdom
17091.0,2011-06,566.87,2,299,Champions,Medium CLV,United Kingdom
17091.0,2011-09,677.64,2,276,Champions,Medium CLV,United Kingdom
17091.0,2011-11,450.36,1,200,Champions,Medium CLV,United Kingdom
17091.0,2011-12,450.8,1,180,Champions,Medium CLV,United Kingdom
17092.0,2011-03,134.9,1,109,At Risk,Medium CLV,United Kingdom
17092.0,2011-08,414.16,1,193,At Risk,Medium CLV,United Kingdom
17092.0,2011-09,349.04,1,180,At Risk,Medium CLV,United Kingdom
17092.0,2011-10,652.49,1,416,At Risk,Medium CLV,United Kingdom
17094.0,2011-01,135.5,1,122,Lost Customers,Premium CLV,United Kingdom
17095.0,2011-01,179.15,1,103,Loyal Customers,Low CLV,United Kingdom
17095.0,2011-02,191.06,1,54,Loyal Customers,Low CLV,United Kingdom
17095.0,2011-11,466.45,1,341,Loyal Customers,Low CLV,United Kingdom
17096.0,2011-03,120.05,1,83,Loyal Customers,Low CLV,United Kingdom
17096.0,2011-07,133.60000000000002,1,40,Loyal Customers,Low CLV,United Kingdom
17096.0,2011-10,158.91000000000003,1,49,Loyal Customers,Low CLV,United Kingdom
17096.0,2011-11,269.73,1,91,Loyal Customers,Low CLV,United Kingdom
17097.0,2010-12,114.92,1,63,Champions,Low CLV,Spain
17097.0,2011-01,102.97,1,47,Champions,Low CLV,Spain
17097.0,2011-08,279.44,4,128,Champions,Low CLV,Spain
17097.0,2011-11,158.24,1,116,Champions,Low CLV,Spain
17097.0,2011-12,144.15,1,92,Champions,Low CLV,Spain
17100.0,2011-11,948.34,2,764,Loyal Customers,Premium CLV,United Kingdom
17101.0,2011-06,214.08,1,156,Potential Loyalists,Low CLV,United Kingdom
17101.0,2011-10,127.19999999999999,1,72,Potential Loyalists,Low CLV,United Kingdom
17105.0,2011-02,237.3,1,250,Cannot Lose Them,Medium CLV,United Kingdom
17105.0,2011-07,323.68,1,332,Cannot Lose Them,Medium CLV,United Kingdom
17107.0,2011-03,426.4,1,225,Champions,High CLV,United Kingdom
17107.0,2011-05,712.62,1,415,Champions,High CLV,United Kingdom
17107.0,2011-07,420.64,1,188,Champions,High CLV,United Kingdom
17107.0,2011-09,820.35,1,469,Champions,High CLV,United Kingdom
17107.0,2011-11,521.22,1,244,Champions,High CLV,United Kingdom
17109.0,2011-04,297.11,2,172,Champions,Low CLV,United Kingdom
17109.0,2011-10,95.13000000000001,1,63,Champions,Low CLV,United Kingdom
17109.0,2011-11,302.78,3,241,Champions,Low CLV,United Kingdom
17110.0,2011-06,76.1,1,42,New Customers,High CLV,United Kingdom
17111.0,2011-10,200.39000000000001,1,153,Potential Loyalists,Premium CLV,United Kingdom
17114.0,2011-01,116.39,1,79,Champions,Low CLV,United Kingdom
17114.0,2011-02,48.050000000000004,1,13,Champions,Low CLV,United Kingdom
17114.0,2011-04,48.75,1,11,Champions,Low CLV,United Kingdom
17114.0,2011-05,20.8,1,4,Champions,Low CLV,United Kingdom
17114.0,2011-06,18.1,1,4,Champions,Low CLV,United Kingdom
17114.0,2011-07,40.45,1,13,Champions,Low CLV,United Kingdom
17114.0,2011-11,67.69,1,18,Champions,Low CLV,United Kingdom
17114.0,2011-12,81.94,1,39,Champions,Low CLV,United Kingdom
17115.0,2011-04,180.35,1,107,Loyal Customers,Low CLV,United Kingdom
17115.0,2011-06,230.55,1,83,Loyal Customers,Low CLV,United Kingdom
17115.0,2011-12,113.2,1,64,Loyal Customers,Low CLV,United Kingdom
17117.0,2011-02,73.35,1,63,Lost Customers,High CLV,United Kingdom
17118.0,2011-01,157.02,1,154,New Customers,Premium CLV,United Kingdom
17119.0,2011-10,418.13,1,247,Loyal Customers,Medium CLV,United Kingdom
17119.0,2011-12,59.66,1,28,Loyal Customers,Medium CLV,United Kingdom
17120.0,2011-04,222.96,1,112,New Customers,Premium CLV,United Kingdom
17122.0,2011-08,138.32,1,80,New Customers,Premium CLV,United Kingdom
17123.0,2011-07,171.0,1,108,New Customers,Premium CLV,United Kingdom
17124.0,2011-06,267.09000000000003,1,126,New Customers,Premium CLV,United Kingdom
17125.0,2011-10,175.13,1,89,Potential Loyalists,Premium CLV,United Kingdom
17126.0,2010-12,170.3,1,83,At Risk,Medium CLV,United Kingdom
17126.0,2011-02,302.67,1,184,At Risk,Medium CLV,United Kingdom
17126.0,2011-07,459.49,3,387,At Risk,Medium CLV,United Kingdom
17128.0,2011-01,131.59,1,73,Lost Customers,Premium CLV,United Kingdom
17131.0,2011-09,523.32,1,235,Champions,High CLV,United Kingdom
17131.0,2011-10,350.67,2,245,Champions,High CLV,United Kingdom
17131.0,2011-12,646.83,1,326,Champions,High CLV,United Kingdom
17133.0,2011-03,6.6,1,4,Potential Loyalists,Low CLV,United Kingdom
17133.0,2011-04,17.55,1,9,Potential Loyalists,Low CLV,United Kingdom
17133.0,2011-11,8.25,1,5,Potential Loyalists,Low CLV,United Kingdom
17134.0,2011-03,169.55,1,61,Cannot Lose Them,Low CLV,United Kingdom
17134.0,2011-08,74.6,1,20,Cannot Lose Them,Low CLV,United Kingdom
17135.0,2010-12,140.7,1,114,Champions,Low CLV,United Kingdom
17135.0,2011-02,163.65,1,90,Champions,Low CLV,United Kingdom
17135.0,2011-10,119.62,1,129,Champions,Low CLV,United Kingdom
17135.0,2011-11,172.2,2,121,Champions,Low CLV,United Kingdom
17138.0,2011-03,288.3,1,116,New Customers,Premium CLV,United Kingdom
17139.0,2011-02,1655.83,1,805,Champions,High CLV,United Kingdom
17139.0,2011-03,167.16,1,128,Champions,High CLV,United Kingdom
17139.0,2011-05,764.96,2,495,Champions,High CLV,United Kingdom
17139.0,2011-06,450.42,2,258,Champions,High CLV,United Kingdom
17139.0,2011-08,537.3,1,411,Champions,High CLV,United Kingdom
17139.0,2011-09,1316.84,1,832,Champions,High CLV,United Kingdom
17139.0,2011-10,688.14,2,406,Champions,High CLV,United Kingdom
17139.0,2011-11,809.4200000000001,2,442,Champions,High CLV,United Kingdom
17140.0,2011-04,126.62,1,68,Lost Customers,Premium CLV,United Kingdom
17142.0,2011-04,119.7,1,54,Lost Customers,Premium CLV,United Kingdom
17144.0,2011-09,210.25,1,79,Loyal Customers,Medium CLV,United Kingdom
17144.0,2011-12,243.53,1,115,Loyal Customers,Medium CLV,United Kingdom
17146.0,2010-12,204.05,1,81,Cannot Lose Them,Medium CLV,United Kingdom
17146.0,2011-03,196.93,1,109,Cannot Lose Them,Medium CLV,United Kingdom
17147.0,2011-02,279.9,1,226,Loyal Customers,Medium CLV,United Kingdom
17147.0,2011-05,421.81,1,255,Loyal Customers,Medium CLV,United Kingdom
17147.0,2011-09,200.64000000000001,1,108,Loyal Customers,Medium CLV,United Kingdom
17147.0,2011-11,220.57000000000002,1,129,Loyal Customers,Medium CLV,United Kingdom
17148.0,2011-10,124.88,1,82,New Customers,Premium CLV,United Kingdom
17152.0,2011-03,90.6,1,68,Promising,Low CLV,United Kingdom
17152.0,2011-05,2.1,1,1,Promising,Low CLV,United Kingdom
17153.0,2011-11,213.78,1,104,Potential Loyalists,Premium CLV,United Kingdom
17154.0,2011-09,299.1,1,346,Cannot Lose Them,Premium CLV,United Kingdom
17155.0,2011-06,57.2,1,104,Potential Loyalists,Low CLV,United Kingdom
17155.0,2011-11,21.0,1,38,Potential Loyalists,Low CLV,United Kingdom
17157.0,2011-06,116.46000000000001,1,90,Loyal Customers,Low CLV,United Kingdom
17157.0,2011-12,76.18,1,46,Loyal Customers,Low CLV,United Kingdom
17158.0,2010-12,333.19,1,241,Loyal Customers,Low CLV,United Kingdom
17158.0,2011-04,169.35,1,147,Loyal Customers,Low CLV,United Kingdom
17158.0,2011-11,411.66999999999996,1,268,Loyal Customers,Low CLV,United Kingdom
17159.0,2011-06,444.8,1,298,Champions,Medium CLV,United Kingdom
17159.0,2011-09,356.62,1,221,Champions,Medium CLV,United Kingdom
17159.0,2011-11,593.43,1,515,Champions,Medium CLV,United Kingdom
17160.0,2011-04,1122.65,2,821,Champions,High CLV,United Kingdom
17160.0,2011-07,974.42,2,785,Champions,High CLV,United Kingdom
17160.0,2011-08,743.0500000000001,1,551,Champions,High CLV,United Kingdom
17160.0,2011-11,516.85,1,439,Champions,High CLV,United Kingdom
17162.0,2011-02,291.51,1,280,Champions,Medium CLV,United Kingdom
17162.0,2011-03,194.75,2,147,Champions,Medium CLV,United Kingdom
17162.0,2011-04,150.75,2,59,Champions,Medium CLV,United Kingdom
17162.0,2011-06,256.17,3,173,Champions,Medium CLV,United Kingdom
17162.0,2011-07,250.68,1,170,Champions,Medium CLV,United Kingdom
17162.0,2011-11,149.4,1,124,Champions,Medium CLV,United Kingdom
17163.0,2011-09,63.7,1,14,New Customers,High CLV,United Kingdom
17164.0,2011-03,593.13,1,423,Champions,Medium CLV,United Kingdom
17164.0,2011-05,286.24,1,172,Champions,Medium CLV,United Kingdom
17164.0,2011-07,311.25,1,199,Champions,Medium CLV,United Kingdom
17164.0,2011-09,730.89,1,441,Champions,Medium CLV,United Kingdom
17164.0,2011-11,414.69,3,253,Champions,Medium CLV,United Kingdom
17165.0,2011-02,122.88,1,96,Lost Customers,Premium CLV,United Kingdom
17166.0,2011-05,127.59,1,57,Potential Loyalists,Low CLV,United Kingdom
17166.0,2011-11,22.5,1,6,Potential Loyalists,Low CLV,United Kingdom
17169.0,2011-06,256.78,1,96,At Risk,Medium CLV,United Kingdom
17169.0,2011-10,494.98,1,386,At Risk,Medium CLV,United Kingdom
17171.0,2011-02,159.81,1,159,New Customers,Premium CLV,United Kingdom
17172.0,2011-09,130.68,1,180,New Customers,Premium CLV,United Kingdom
17173.0,2011-07,143.70000000000002,1,56,Champions,Medium CLV,United Kingdom
